sha256_hash,source,label
c3f23a45569de74936898d0d3a26c1519dc365ed2d88ffbc1d19f8f6a5728ec0,CWindowsSysWOW64,0
c426ba1cc772c0185bce82054e21097c0e8dbaf76fb2a99722f8dfdd41404d99,CWindowsSysWOW64,0
c5004a469edceb93b4d1e6285e4a335b88411e3bcb5fb499fc6226f538a87618,CProgramFiles,0
c51e5d58edc9039e49192f4b619f5034094dff8d9869dfdfffd30fd8a83c87ae,conti.PE,1
c5294d52f782397913900649658d1f0b1b34807c14743735b990593ffc8cfa47,CWindowsSysWOW64,0
c56247384335a334cdbceaf7e7a7fbba8c71d5d36aad9293968e6bd4f189a4ca,CProgramFiles,0
c5682af545d978dce230eb25693bed530f2717ac8eb3bdfada220566a4e1bd82,Cerber.PE,1
c5dc9884a8f458371550e09bd396e5418bf375820a31b9899f6499bf391c7b2e,CUsers[YourUser]AppDataLocalPrograms,0
c613e87491a74770c91ab555339d748ed9596beae71001a7c270b88864a32fed,conti.PE,1
c667ba130dffa38fc85a26085dce1cccdfb2e7e7b4a1967429a66aa451598306,CWindowsSysWOW64,0
c69f3e77c12617d2bb0ab1ffa256d500f88492fad370def751cb8ccdad3d110f,CProgramFiles,0
c6b393c61e38e67884b68e2c5c586a0fa8c11381ec23a2ef8f70d72474e8920f,CProgramFiles,0
c6b8844f7acbcf2c17c79bb752275da31ad59f1caad674a8dfd9fdcc66614bde,conti.PE,1
c6f4f6651afe3021fbc19c49cb5e78a7d9536c50695ad3f35961758161d1fdac,phobos.PE,1
c705a5f520974ece2aa6a83c3c7015b42d2fc22aabba77a0ef9c1ea73adc9371,CWindowsSysWOW64,0
c738b8c0260b46d430926480052fb897ea68b37c2a8b3281a5ae1bcecfb5a2ac,CProgramFiles,0
c7af0a687be88e542c19d1e1e84ebc5b28214c69cc41b3c06c45881f2e1fb8bd,Dridex.PE,1
c7b1c8b5ed347ef570625b3322cc293e4fac17f91e1b3d455d4044315af0280d,CProgramFiles,0
c7d4328a3de87b9001a1ca639b2da685824ece8d08d54a0f17a4321ee64cc7e0,CProgramFiles,0
c81815acb5fd8b45641a9a9b29646e8ac48be81d7d42962440b082ac2bacbe52,CProgramFiles,0
c820e86a8c89b6bbbac22403b5b14cd5704c63b1a0a2f54f2233aa6b14d5d8eb,CProgramFilesx86,0
c88f22d42d8c88631c262f2dde2556c1100a52c76c4bbf52bf6f7ceea8c7ebc5,LockBit.PE,1
c8ece1901acab23e865256dec0a94e4671c9d11130b6798eacf72dd466cba5a7,CWindowsSysWOW64,0
c8fed0dcead170274d8cca427127fbeaa468242c8fe1a7fe9393fdf868eda308,LockBit.PE,1
ca17456e524ae40ed67ab05490a8fa2cf65e76b89992b693ec541cf6e0adf557,Dridex.PE,1
ca369ce7c760b171c738fee59adfa00b0aad5188e87f219709674c0a9578ed88,CProgramFiles,0
ca8db7b9a56144f4cbe61ec598f40f07b990a39edfc61fae9b5039369dd2df13,Sodinokibi(REvil).PE,1
cab4f185de899db4cb86b186451c858cc70d43f694426a36fa14b488c4d48b20,WannaCry.PE,1
cafbfe9d3e4aa8c77a6ffc8f888b83e077308fc50f86db30d0eb936da668f341,CWindowsSysWOW64,0
cb4d61b7b6e73ed4f1f1976eff9c8f1f89a445511c79f766b935cb15b3002b31,WannaCry.PE,1
cbbe50c0d9450c6261dda7284bc369f3c778bbcb31da3bd1ca9a1870a06cbacf,Sodinokibi(REvil).PE,1
cbeab897c6d717e45dd3709199eae92716f510f280cc981d0e28f27be5c34f58,cWindowssystem32,0
cc05773c95529f6da0600a09fb4e1c2a3be87839f140296f5e0057794e57b62f,Dridex.PE,1
cc0ff0eb1dc3f5188ae6300faef32bf5beeba4bdd6e8e445a9184072096b713b,CProgramFilesx86,0
cc7ec044218c72a9a15fca2363baed8fc51095ee3b2a7593476771f9eba3d223,CProgramFilesx86,0
ccb40499bc09905b0ddeb6e1e6d11d6ec0bbf8d1d063d703e375ad1fcaa1080c,BlackMatter.PE,1
cd15f17b5382c676fe857fd9e7effe0b787f95611538f4193c60a65f2637dd79,CUsers[YourUser]AppDataLocalPrograms,0
cd473171e9a0025dfacaec74371c994bc955923c407aa7def2f365bc20714fd0,WannaCry.PE,1
cd7746b8afcd78cc0aba369e8ee530f1498487a49ee9e3c3c318068cbe09abaf,CUsers[YourUser]AppDataLocalPrograms,0
cd9b2b4860b4dffe2b2e39e17c52b713a45bd4db7f9c977e18d652580312551d,phobos.PE,1
cdbbcce267999ecdf73ab74e822b3c148d28e858393cc2141f43c41f33af61d7,BlackCat.PE,1
cdd22c0c061a3d7e1aaadb5896b1361277cf470e9fbad1de85faf9973bb8e911,CUsers[YourUser]AppDataLocalPrograms,0
cde31d606d1c0eaf23938f1bab816bdbce9dc2e85e2a1200a318aed533230c16,CProgramFiles,0
cdfd2f25990ca741ac31f437e9fca04abcf96d06a27b7194ed5920b112839d28,BlackMatter.PE,1
ce1d3c3aa9a847ee84e7d83c177c0c1561f8b529a320a159d299f3a00c3c72bb,CProgramFiles,0
ce3096d396ddf9312debc1d01f0c10db8045e4929b5392b548ba5c1cbc21ba4f,phobos.PE,1
ce34b4c81f901bbcad4249f8a7544830a85fa2c4384554d520e31bf769772514,CProgramFiles,0
ce555ebf910364f1afcbb29a9aa1d48897836f8c62729edd51927a481a467f28,LockBit.PE,1
ce5eee03d4163a5abbf29b60ec5f1d1d582a25bac2ef475bdf300d932a6cc07e,phobos.PE,1
ceee63b3897966bcf953e467ff8e9b638200343232bd0fa5d0c6cd8eb73c24cb,phobos.PE,1
cf159a2aa479b672b5c2e48825f3bf950c446dc2595c54a5c48465d747749930,CProgramFilesx86,0
cf1b5bff4c36bbe36ef0d6a75b0446b6d0aee04bf027df4776c2b65a53d4d45e,LockBit.PE,1
cf2e6398795910afbbd53353d8172ba05fc60dc3cfcfded0cde87b570a47ee9d,Cerber.PE,1
cfd78a9040efd05de15d92aec016d8efd8105a9bfa48cd7b98a7663cbed59e05,CProgramFiles,0
d0105172f4144afb36ad10a5e1d064a481e62290190b6c5de843ca667ea08277,phobos.PE,1
d03a8c84747ddd31b3166de7c1a683b595be809bf5964453d988c1f11edb4b55,Dridex.PE,1
d0459c845f609f9b432df43b1b131d4a25ed7e4629c2956d22815e195c5368f1,WannaCry.PE,1
d0a4ee176bb6e0db5d26ef1362c02258bd952b0c5115f34931785e4a1fbc85ca,Dridex.PE,1
d0c06ea44a1660f8d0d580cb66dc7a2e122fb103f8abaef0428bfc5f48deb814,CProgramFiles,0
d0f692899eb2e251b2973dd4d7dab2ccd569ce972777b2b32da1b03cd32a3b5f,Dridex.PE,1
d1396be9f95df1e2123f73ce05df4c33e0ec5a3d95ee9fc81cdd24f267f05780,LockBit.PE,1
d14f7342ec41eb269311d4cfde5f9a87ac122900d02c0ee3953a8eb3e180fdf0,WannaCry.PE,1
d1adba0d57914adb47be691c53738c2bdaa982b1117060c8ee8feaf3f1ecb1c3,conti.PE,1
d1f81d7c43b522e39f0fd14e1c25f97e7894cebbe1f43320cbb66be1528a7a72,CProgramFiles,0
d20eaf90255e7d1219c9f4a83bd97a01dcd174f4804046c41c8d2a3940e83471,WannaCry.PE,1
d23496e9e5500f83ef0bea9303831b5e57cf12d64698cf029697053145902da4,phobos.PE,1
d24ed26264785be4e23acfeb42b657b15ce2a40cb33e69aae90262b3243e406a,cWindowssystem32,0
d294d763f7105d9e412a57a2ddee45b920e427c09ddfc1fe2c86557008a62b50,CWindowsSysWOW64,0
d2b24ade85ae9e0d545d5c1a7ad8e3800d8f964081f43b6c56a4262608865a1a,CProgramFiles,0
d3561dbeddedfdb2b61c4718a72e18f3c271aec7b4d5f009419f477db3ce71ae,Dridex.PE,1
d35d1fa9cac093af3f8e9d1932a63df119d005e5d59cace981aa97916ca3dfb5,WannaCry.PE,1
d3863f058a52e13eefb313cd0093fcde0c908eef0009f4a99ea8abea2f4a4df0,Cerber.PE,1
d39573d879faf1e4a3682123509524edc2682a9774d72ec80f857e9f986f9d7a,Sodinokibi(REvil).PE,1
d3c8d552e41dc6bb6f65643a57ed504e4c2fdc15668c4051112bf158bc177410,BlackCat.PE,1
d3ff5af13682af52e04f49ce4c3dcccecc895d3cf34956d9afc20ab63c47b5ca,WannaCry.PE,1
d40626dfaf1a49ce5bf80899856e486abfe08ce84627b1598b895d839c05ced0,BlackCat.PE,1
d444051b1335abcfc483fbe39f307e5ca8b2a00938e22d132e3ce00fe50e134f,cWindowssystem32,0
d4640c3946c7ea5c239e63b39dc69c68e85f5a774ba9d6e2efd550dd76cc5384,LockBit.PE,1
d475667ba6ef78d6c76e013fca07223827846c1e80301fb42684c3c45e91a849,Dridex.PE,1
d48f5771e23096d02dbe738d159ad705cde4726e1b684299df2a92d7e7c3fffa,phobos.PE,1
d4d7afdfbc1608b2bc5fe6bf51411263b199e505cfca877cd87c925b794b83e0,LockBit.PE,1
d4d7b6663847e5dd0969861446c3cd1fee4ac44cd9d7aac8a2271605df3307a8,CProgramFiles,0
d4e2158b4c67e8f48765637c4ea331852a53e166057d20f41280a7db00de9a29,WannaCry.PE,1
d51e0393ab565e3e0ecc643282970570a9000b8ddccef386ba7e00c316a6eaea,CProgramFiles,0
d54f0f480a903c7e5a969206e94fe24b70ea61aa0dedbe0203a3a2cb4383e810,CProgramFiles,0
d5a6aeb65a8e3041fe6f2ac5770f2007de39aabd552d0d7a8e9390ec8374e65c,BlackCat.PE,1
d5cedeb2bb8881856752778a1bb818c03e18bab7fd3a86e68bf802fe24a95f0b,Dridex.PE,1
d613089e1d57f06d7bce8849bc28196d2f6e9f12b34f3d719e968cb3e2d86ea9,CProgramFilesx86,0
d6ab557f5e2da61d83d416194145a83f74fb9b6d0d3f2a96fbcbe0eea21906d9,conti.PE,1
d72e919f51dd0c52a32d132580fc449821c217864b1ebf6e5fc37d6a9ff5daf7,Sodinokibi(REvil).PE,1
d78f016b073ddd833f8cc0a90a9a506dd8bdf7477fd887614180d0ef0a5ea033,CProgramFilesx86,0
d867b982385e301bee0dca860a2952131aa0248163a0e1ebfcf513b258650de9,BlackCat.PE,1
d896fda4ed96b4480494261fe4fd115124a27ebee1589ba9d84bc176cfe0c11d,Cerber.PE,1
d8f6af58851934bf0ef9c4989a6ff99fabc8cb5847a4756210f869e1c4e92864,CProgramFiles,0
d90b8a65b8c8c0fbfd0b7f82e5a2156d041a255b8e96156d94d10c56e423f718,conti.PE,1
d92d43bdfeb227290c2c70945f368174571d1caba05f7f51c759254e5ef4cc51,phobos.PE,1
d9a33c9f191ea4c22d87fc8e95434dca8549c44c01b151c6b93588d0f15c9730,phobos.PE,1
d9c7d54dbf1e748dc82393444fbcf4b5e8f52e665c68d08a223233872266eda5,cWindowssystem32,0
da0eeced20548a14bc6bf1f073ae067090b541333da8ead5e395c03abe6a7721,Dridex.PE,1
da22b086d7cbf650aaaa5fb6de3081530fb655464518af8eb9c65eb57076ac18,CWindowsSysWOW64,0
da4cf1dfe4f0c08c8e15940931438997398fa1186a127739a9edfa1c9cdb6045,Cerber.PE,1
da69ef0e1a99098701c3674127809653eb356dca933c90a1b4c05dedd403a0a5,cWindowssystem32,0
dab3575a90d8610d3d7f875ce6ad5b1f5865a71ac56da7e9b7c845fb7eb641f5,CProgramFilesx86,0
dabdc5262a8491de873f6e87b1e0fe805b81958ae401c8dd88ccd0e50f7ad372,Dridex.PE,1
daf6a4faa9132e0335ab3ff39ca6a1c774453f9fc59f9e266afe5a20e0554fd3,CProgramFiles,0
db268c2ad0d73e5a6cdfdb3041cda5f1863edbfd5d981c1aee87b664dbd22609,Dridex.PE,1
db473b38df09328bc1dee25dc353df4e9c17aee8649b49a60a07372d84f2c681,cWindowssystem32,0
db7a20f6b47f3f0ff8323f82eb97904dabe0beff28984052b50477e44f3c99ae,WannaCry.PE,1
dbc747fc92b717e45545c32119b91204643043a3d6b3531c2fe5f9205d60e587,cWindowssystem32,0
dbfb79d9b963f87ea9fdb2458151ff101244df018205544ddf4e0d8454318114,CProgramFiles,0
dc81b95b5dd52fe03333453ad723b2c7cb20b5bf78c6f0cc13f8edffbb158a36,Sodinokibi(REvil).PE,1
dc8b6787feae9cc9926f707c1947d9afa29570d783dbe50168386a173c71ce11,BlackCat.PE,1
dc9e11f4a2ffae5e8099be29c440b843c3faf4f735900e2fe2e6b29f953a2bd5,LockBit.PE,1
dcbde2bc6b1bf445813354424651ce55f49d5578a9f60dd8d3dcaa14045ad1d9,phobos.PE,1
dd58504cf0bb24905b45d3dbaee3dabae7077e91db396320672542cdeb8f9060,cWindowssystem32,0
dd5ab7a7c9b6137d62dfe74614a01636148011b4379f8763e94acdd7f327beec,cWindowssystem32,0
dd5e994cab75ee064f6a589719aeaad644d50068f91ec35762a7b4e43542b9d3,LockBit.PE,1
de43dabfae49fe4395d9bf33484dc26ebafabf63331695125b866cb001864364,conti.PE,1
def1500b71f0a86d74b158b540e6c15f292557948b0c7d453009b629de54f69e,BlackMatter.PE,1
df7f86dfab37393f761238610ef51d02d983626670a7a95f882ae9912d126c53,Dridex.PE,1
dfe2196b65b511c1be709d705825603d40508ba6e918b8060c191773bbdec837,CProgramFiles,0
e0598b7c3f1195e335e851643d067cda4358dea8258b0868fb0cca28acdbda84,CWindowsSysWOW64,0
e0826e1803b2d0d0fd1ee5e7ca8cd32d6ac5bcd7392497188f598f942c2e6c48,CProgramFiles,0
e0cc2b6c235ae999c0f014b00711eb9eb476ba10f74393ad32055c138ef486fb,WannaCry.PE,1
e15db20daecdcb1cca827da9dd13ab0241bcd9fad147ee513330068e46104888,CProgramFilesx86,0
e164079c3b6e4eabf70e0eddb059ae28773f112e7ddcc5b326dc997780319411,Sodinokibi(REvil).PE,1
e17ce59be7cca7881e6079cca18ba3149bdb77d6f1cd8ce8c2f1095f4cde17d4,cWindowssystem32,0
e1aa6eddbe365f482934c08b3d22279b4c6d406094fc15c4d24ec2566799b682,conti.PE,1
e1bac57164d7a8d158c76ff8d6a33dc8b84223580484b54187901cd1d3651a21,WannaCry.PE,1
e230cba7cd37c32fe3a70ec793627547bb1e3e0f982a043765af5ee5a434509c,CProgramFiles,0
e23cc2a5447c23bff821a2c8c9aa4cc539f82d64977e5d4e20a38115bc6067d4,CWindowsSysWOW64,0
e2514c2503cac065a5b27403cdda1ff2b019a8e073dfffe24c94e858b5da20bb,conti.PE,1
e273dd46a47d568d22510daa2c331d472e04935328248a2d3894d4d04ab39254,phobos.PE,1
e28ef433ecc280ca6efe3597b3313779cb7379391f64b18db7d47da145563194,WannaCry.PE,1
e2ba473a415fb4c5df2bd3e90157f92b7ded93b2cf7b95e82764dcc887816593,CWindowsSysWOW64,0
e300ff2cff25cf4b8ad704dc3e86813748c452e8aad09af1b42b78ee9d0b41ec,Dridex.PE,1
e3181e2a24ae4d73e5371087e0fcfae7c73869818f2a06015e044f80198eade6,CProgramFiles,0
e38a200be714c95fd85ac1e946947f78126808c04bd1f02fd762d31196d71c99,LockBit.PE,1
e38dd45a53b02a21355bebfae2f8e8eb69d881cded40f5e357669222686d2441,CProgramFiles,0
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,CProgramFiles,0
e3c2c2b4a4d53f7a14b5841639c2c352724945477dbda1e5e2382942690e7329,CProgramFiles,0
e3c79462c5edf0a28a357013d0c5aa580dc59d4ba31d3c645534ffa88568fdd1,CProgramFiles,0
e47361ad1d431f1fd188014c2b7e6c5a3e9827765631152f5039134885eb08b9,CProgramFiles,0
e476da9ccd57739b00947924df8134170054048d0fe8f7bcaeb30739ebb54bd5,cWindowssystem32,0
e4aad0e76026660f5568a7158c852cbc908c2d2ac473860d398603afe1039d08,conti.PE,1
e4f2e9c07e6ef7c10e89747e1ab01c693ec14b228b403d959e962229702a3035,CProgramFiles,0
e4fca870729718fb669bde174ea233ff5ba6e29ce72963fe562e7de07a980d1c,BlackCat.PE,1
e51fc044eedb58e78f023fc4b927e35553033698cc745bd8a99343aa17308cd3,WannaCry.PE,1
e533c959fffab0b9f072b7b08ce846748901acfeea1165cfa731751c9b96b7c3,Dridex.PE,1
e53b52665339c82451a1e759762bf0ed419151eb2718124692e8374979a5aed5,BlackCat.PE,1
e554425243e3e8ca1cd5fe550db41e6fa58a007c74fad400274b128452f38fb8,CProgramFiles,0
e55a87320fcb73c7a05095852541386938a94fc31ff47e0c8561c0ac328f1d3c,Dridex.PE,1
e64c8a0b929e336b1a86a6b8201693f3fe178b00f2b3a095cb6f4540c4b8add4,LockBit.PE,1
e6506b551eb84328eef16601752857629ced5e8ad756e756b6dd7a07e6413ba1,cWindowssystem32,0
e667afa715dac76cb2fcd2074676bf61a28f5c4ab618e790191e3bd4068e0b8b,CWindowsSysWOW64,0
e6931444d54811a4fcb103dce9696c174d5d5c790ce8c8b147259cfa6fdb4f73,CProgramFiles,0
e69c1bdd1e4b1937d4e0862337fbe1e47b3efbbe4be7cf76006894b78b423065,cWindowssystem32,0
e6a0ea9a7c3b13c52b3d009d8be64a9ba2f319878fa8171e05ab25a400bd5dec,CWindowsSysWOW64,0
e71672d9dbd34f8431becadb0a7ea6b6ac9cd9c7c742a080c072991fe29a0f69,Dridex.PE,1
e7c4ea66b948418ad29ffde31790a5ecc47e0e36698a5c05c61ebc27291e5b46,CProgramFiles,0
e8018dcb4f814d8606eed660a7cc0d400a73646227814f641aeaa3b2c2ff3d94,BlackMatter.PE,1
e81dbbcb3b69580ed555ea47f6535f4f74e502000ef057d1df86376df621e6c5,CProgramFiles,0
e845713fd2f0e002d8cea90e1a5fed1bb92d6050e3743d646bb50771a8366b61,LockBit.PE,1
e8f70f3e223e2c3f26f94c627f0487721327134d8610c21c9de8f2d6a484b2ac,Cerber.PE,1
e907a9529b33eb4d99ac5ada36b1344df1356c1d6037fa5b7b89154c10ca9203,conti.PE,1
e90b74cc2883f5c043245253f4fc2964a1aa063b16181481664a7f9fbc87ef8d,BlackMatter.PE,1
e9225e0fead7a3fb61dba18e0470fda0fc09d2dd065462f71bf0f9f151473fba,CProgramFiles,0
e96ba761a77ec0d3d342bb2e46d3d5583a79127fae23be38ea781d0ec5fb0bb2,CWindowsSysWOW64,0
e9c36aa9b5b76225a7121446c529deda8ee4f486930a11c4d00be7a0f92eca9a,Sodinokibi(REvil).PE,1
e9ea83b440039cca5c702177671601b01befe4dd37d34cce0ac64f2a82e4b0b4,CWindowsSysWOW64,0
eb00f891919d4f894ab725b158459db8834470c382dc60cd3c3ee2c6de6da92c,CProgramFilesx86,0
eb41885b15f3f1fdb320b4082a2863abeb755d7ac9fa63948836e14cf65149e4,Sodinokibi(REvil).PE,1
eb4e6f914f5a962a56289d12f928b9e882605b76751d4908e19fd7b8d563c775,conti.PE,1
eb5ce921bbdb90f2b821f1772e725f752be35a5a1121c503aea7eedc8634fa73,CProgramFiles,0
eba49954042506dfcb35a1e6ef882635193672f1a695876abe4d7f4f82eb3b3d,CProgramFiles,0
ebc4c06b7d95e74e315419ee7e88e1d0f71e9e9477538c00a93a9ff8c66a6cfc,CUsers[YourUser]AppDataLocalPrograms,0
ebe544f0f40edb646b4bfe8ee9fc01a3e18a61c966ba60bc6619492a74d8ba36,Cerber.PE,1
ec060e6e6ceb907314fa34f9b731206fb7dd2e38c9a5149fa3840ecc95df383a,Cerber.PE,1
ec4a8cbee074c9a06f62c8d43e58e9ca0364347e4e22aec0866e3bb8f16c2848,phobos.PE,1
ec5b5f1046617349e7e842f864d18a30bc5cdba965c7be8825dd1a5cebfd9fbe,BlackCat.PE,1
ec847bbcbb6a2d809a00308f52651d2a9630f0875055cff0365b8e543915364f,cWindowssystem32,0
ecb3bfd82164d0411d2114370340cdd94da74802a85356aaf9f1521826fc552e,conti.PE,1
ed23d981c490dfc0b33aab9adc67e36d9336aa83822769f47ed8934d522e87eb,cWindowssystem32,0
ed2c86b17a1190d0d7884cf819ec2a03eec2cb7470464fceff28a397357e108f,BlackMatter.PE,1
ed64860fd176e490d1ad33ade8db37a50e43df9736ad3bb302929c7650c2f458,CProgramFiles,0
eda3e7fd5703c82ade90054a0856380a9c90b650572b298c5037c54f18f5155e,CProgramFiles,0
edae5e738fb9d631963dd1a1dda92431d2061098abc1cb23a731287b17136ccf,CProgramFiles,0
edb4da4a3d684855c055cebf78a5eeb8ecbcadd99b62553ff1f4629cd80b0e4b,CWindowsSysWOW64,0
edb8147d0b41a4ffc31da289838383ef1a8bb25ffc8c4996b6bc084c671ed4eb,Cerber.PE,1
ede79b2a03cfb33dfcfedd40f51da4e8a6ec7760b01a2ad76225b3d05f2e875e,Sodinokibi(REvil).PE,1
ee513b7f18befcf968524ab3a0c08967f2762297f2097300ae24d3cb07e44305,Dridex.PE,1
ee566449d7d1485ca61a29e8952450e35c7e149695ca46e8927ef6b66b38b9ef,CProgramFilesx86,0
ee98a406f3ad9c13b5ae93c614f951d00dde5ea4f7586c508157e0b097a6a2c6,BlackMatter.PE,1
eec8da7e3f579690fc999ee98d2c7ab6cda1423e256a75a3ff4f66249ad8ca8a,LockBit.PE,1
eee3ca2b6a98bc986d77219378a511a7fc5f0257e4f26e67e87ae3af04a98a40,WannaCry.PE,1
ef5d9fd9813d14470abe94bc048d57eae1c42c0e9e2923b7e36b0c3f0e4db48c,Cerber.PE,1
efb79d6f9c39c631a823814fc151c5abfd16564f9fd744d1f1a952d7dfca3239,CProgramFilesx86,0
efc637db2d3175d8f5d2a48ef86a112f37298fae490fbcbffafaf9e2970b51ac,CWindowsSysWOW64,0
f02d8d948a1bf00a8a552375e2c9d48e2379269969d45f74873898ab531849b0,cWindowssystem32,0
f0afa2b858a4f8ef332a65efc3ec73fd5ba75c2e23fceaf932d3c6ca9034817e,CProgramFiles,0
f0afa2b858a4f8ef332a65efc3ec73fd5ba75c2e23fceaf932d3c6ca9034817e,CProgramFilesx86,0
f0d4708d6774e0ccc0a31a82fe8a226232bb1831c652e5b5b28b40c011230612,LockBit.PE,1
f0ddeed9f4d0de8cf0c8ccdca6fd3add9a9fd924d7a29df7b36b317f56534a20,cWindowssystem32,0
f1335707afa1a741ea290655a715e23e6aeb0c6e53c0c40a3ea0200cdb571d39,cWindowssystem32,0
f179bbb07ca6ec9754f90ea7fd39e6a7da44f856553d9e7a3e48ae0602085390,BlackCat.PE,1
f17f3ce68a57228e3a6593384157d432886300c8a4bbda72d037227a437bb1a5,BlackMatter.PE,1
f191e710d7aa2853b5d88c214cc0765ac37601d974c5f21f2a05f752dcfa9306,CProgramFiles,0
f1e00585dc6489ab3b41d8aabbce9cccf067cb1b488c7407bd612312036fe17c,CProgramFilesx86,0
f20ded62b56b61259d5423e789360f15bab236bff80ced6ca6691f4c5daa17e4,BlackCat.PE,1
f232eed2064f0dc1a58018bdd33ff946b72f37c01c40898f9f25cbc2a82c7984,Dridex.PE,1
f2668e730e8ebe603158e0b04b5c0d74a1e2d2605c01b16a43bbd7a03b78fb20,CProgramFiles,0
f29ae84109f5737038caf8ac6ed4824abf741b1409fadd7b2fa472b53899d60a,phobos.PE,1
f2c0a721fca077e24bc6fe5cc128215429b39aff1b6b7005010526876eb1a552,CProgramFiles,0
f2cce89d323172eb2fb32949b067e42da5a44a64db0304c51312cba6a5838e07,Cerber.PE,1
f2d3e4acd978303085ecd99f97ab2221f0cab3a54e3a2c6760a788241bf0b074,CProgramFiles,0
f30c5e43a8ee56c519338febd7ac4e4c08b6e6c68fd61f53cca5bb227fbc1acb,WannaCry.PE,1
f33cc5452ac8fea090f7d6e7384033eecc1dda47f5b93af48046ad992c2b0a86,phobos.PE,1
f3605db580534dd9cb2dcfeaa7000417d3808b80f246c8fdea20abba9e25f875,WannaCry.PE,1
f38ba4c7424517b5af0ea890a03f617aaa0e2d5eebe7941e4f9da4bb61ef20e7,WannaCry.PE,1
f39d2dc8ea1d117c331a89981002b81e6c87b41212c4718dd250c7dd9b125fbc,Sodinokibi(REvil).PE,1
f3c54b00fbea4cc76ca3ac0e67c16d690b97e33f99833a65e7cd32ea429e9222,WannaCry.PE,1
f3dd6a9fb19e90516933449bdcc3dd71c4872b1d197615fbfd7759ac5b6285ca,BlackCat.PE,1
f416fbd03937c18b546dc1f22d53a52021db1d293400c6b94aed9505dbf6d151,CProgramFiles,0
f4328ba4c121d8f6c97a5bb367847662f57035e55c13f584d0125ebaf974d23f,Dridex.PE,1
f44081cb910271a8e13f91a51b6c2b0d6450a42cc28ee30f2731e4d5c77fb393,CProgramFiles,0
f44081cb910271a8e13f91a51b6c2b0d6450a42cc28ee30f2731e4d5c77fb393,CProgramFilesx86,0
f4620afd7be48cdf11049fa126ade78fafbba0fe0e83eb090b2e4fffb70ad7ac,cWindowssystem32,0
f46945a40ea8ff803ac0cd56ed2d903d45250d2eefe80760c82f10446781a15f,CProgramFiles,0
f47695b2154aeac03c6e809d3e7e86c531f0509e0c55b15ad8568c3d518bce69,CUsers[YourUser]AppDataLocalPrograms,0
f48c61bcb6c81f4ff6cf3596c86fc435f816a84cb57e18fddb1ea5d271b4ecbe,CProgramFilesx86,0
f49a3bf3aa8a9562b1363e4d75f4ac8020a6c1f2903209e4301a97fc072e4b7c,CProgramFilesx86,0
f49a8b8d33b82433341462fc04e73d5f6bc18fd2fa7b11876e8ad50879ba52d6,conti.PE,1
f4d659b2942b2426bf868886a0f826def471b4bc5780bf28ed37a5fa41ba0188,CWindowsSysWOW64,0
f515206b2c2fd3a59cf6f003143efca98456e2bdc4b7a8f622beb98f735cf667,CProgramFiles,0
f58745ff261c1d160524900ae78f9bce3ef369bc40f465e14d8604f87774d2c3,BlackMatter.PE,1
f5db03ff64b9f226ef4ddeaf7d5a55e9d35fc1ee0a499096ef1b86e5e9fc8ddc,LockBit.PE,1
f5fd90510a91f16ee554653f16d1ddf4e8a44aebf310b2585c66c79368908490,BlackMatter.PE,1
f6ebf93d70bf9f2f0ef6d7445d3c03d2b17244a6217c1abb818f40ab9d902d55,WannaCry.PE,1
f72ae9e2704e97d9c31b3128003296ae46b20acdda49bf2e85d5b6799085bb4f,CProgramFiles,0
f7acd3c95b74cfd65ff7c00eea24f4cb3af2793a0bfb09d9432eee42734bab7a,Cerber.PE,1
f8042ddb3821f55a14d3dfa00c42133544e33ae20b05a377664f8db4dc4e0bbb,BlackMatter.PE,1
f838330c59a34c684ecad3b7d823c6fb0745e251ec95cf5dfc3dce19e477201c,phobos.PE,1
f84ad2964728c606743da854ebf96712ae30f0278ce7ea28caf82deb5e7231dc,CProgramFilesx86,0
f85a9895206901775ea2a02480291695cc1deece4778eaa4958b65a7c6becb1d,BlackMatter.PE,1
f8954ab112fb045d94b2ad801d7ae6b69045dd46d7f1177628c3fbd5ca98d25b,BlackMatter.PE,1
f8bb706784deb92bb9c6bbf770efca73880f5381f8804c657213f1bed426be30,BlackMatter.PE,1
f8e5f96f5d1a4af50ee6a35ecf9d629e1694d8397d681a7d1eb7683c2a3a653c,CProgramFiles,0
f903f3c37b69d6c58dc26dadda278192baedabef074669b0eaa71cf55aff98e4,CProgramFilesx86,0
f941d9ffa20d0fdd034a68985327b1154c6ab2796d4a6f2be8962a0071257da1,WannaCry.PE,1
f95122f2922dd0bb08dc56302fdc56f2663e39f920f126d4fe92a38a099c9c49,CProgramFilesx86,0
f963ae2a0b7a2ecd2139bc7c2105226d82d438d9c90917a8a8cca3a05e974295,CProgramFiles,0
f98750035d34a8c6387a2e4868555ccffac1859fdcb36a46b9bd2dcbb58471d9,Sodinokibi(REvil).PE,1
f9ae9192228c60bcc3920487ffb4125dc1e815cd5644ef9de497f2dc1f9255ae,CProgramFilesx86,0
f9e14c668dbd8912082327a67c59f5ca519af326345863664efc1a78aa94846a,conti.PE,1
f9e607c837f6ba427c9c44447ec10b383b548caba10b2cb1cca76eb523b821a9,CUsers[YourUser]AppDataLocalPrograms,0
fa1156f904fc0307342b776458284224d269f8478684e048a5cbc4949a549ab4,cWindowssystem32,0
