filesize,e_magic,e_lfanew,Machine,NumberOfSections,TimeDateStamp,Characteristics,AddressOfEntryPoint,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MajorSubsystemVersion,Subsystem,SizeOfImage,SizeOfHeaders,CheckSum,NumberOfRvaAndSizes,sections_mean_entropy,sections_min_entropy,sections_max_entropy,sections_mean_size,imports,imported_functions,filesize_shap,e_magic_shap,e_lfanew_shap,Machine_shap,NumberOfSections_shap,TimeDateStamp_shap,Characteristics_shap,AddressOfEntryPoint_shap,ImageBase_shap,SectionAlignment_shap,FileAlignment_shap,MajorOperatingSystemVersion_shap,MajorSubsystemVersion_shap,Subsystem_shap,SizeOfImage_shap,SizeOfHeaders_shap,CheckSum_shap,NumberOfRvaAndSizes_shap,sections_mean_entropy_shap,sections_min_entropy_shap,sections_max_entropy_shap,sections_mean_size_shap,imports_shap,imported_functions_shap,true_label,predicted_label,is_correct
57344,23117,224,332,5,1585664245,258,12199,4194304,4096,512,5,5,2,77824,1024,104250,16,6.333833011344717,5.277831241634674,7.86979827873161,11264.0,9,111,-0.05521829,0.0,0.8367982,0.07454235,0.058305137,0.81578505,-0.063021325,0.24205393,-0.00905145,0.0,0.0,2.1779037,0.2573402,-0.005167402,-0.119605064,-0.049147353,-0.72805685,0.0,1.0231832,0.32621607,2.0757792,-0.4020973,0.9120671,0.49419546,1,1,True
272896,23117,184,332,4,1378963399,259,8816,4194304,4096,512,4,4,2,610304,1024,0,16,3.546850389877644,0.0,7.7539232722500975,67968.0,5,53,0.19056302,0.0,0.42571694,0.041979343,0.48698422,0.2980782,0.08282054,-0.2248791,0.008956236,0.0,0.0,1.4951729,0.107867636,-0.005167402,-0.07004367,-0.04193064,3.7848055,0.0,-0.8846029,0.08505474,1.8369244,0.30315,-0.030833494,1.4027673,1,1,True
1248288,23117,312,34404,8,1737371133,34,723376,5368709120,4096,512,6,6,2,1294336,1024,1299585,16,4.828708679023652,3.159306570951788,6.450773648207022,154688.0,6,213,-0.016970886,0.0,-1.7157412,-0.18150584,-0.17280188,-0.7020769,-0.08231354,-0.3147009,0.034052692,0.0,0.0,-2.0251954,-0.45813695,-0.036369387,0.32695872,-0.10333602,-1.6728827,0.0,0.0737873,-0.5832733,-1.05678,0.20083146,-0.2545511,-0.55013853,0,0,True
5242876,23117,248,332,4,1290243788,271,39446,4194304,4096,4096,4,4,2,6729728,4096,0,16,3.989419218431829,0.2192197408122427,6.134523401565881,929792.0,7,91,0.23336352,0.0,-0.15431917,0.10203708,0.7236941,0.37415406,0.13219053,0.16905478,0.0103882775,0.0,0.0,1.5497841,0.21134287,-0.010419738,0.3243991,0.49069896,4.013891,0.0,0.3235678,-0.23715243,-0.7986706,0.04039835,-0.103665106,0.5740935,1,1,True
230400,23117,264,34404,7,1648376710,34,131316,5368709120,4096,512,6,6,2,253952,1024,0,16,4.545728820667524,2.440961626429675,6.526909474323045,32768.0,3,70,0.19590622,0.0,-1.1106901,-0.20510918,-0.15772185,1.0760984,-0.06787796,0.27109233,0.010285249,0.0,0.0,-1.7456816,-0.35269448,-0.010419738,-0.13224411,-0.07875402,7.173193,0.0,-0.00337891,-0.27694973,-0.23010391,0.20562643,0.14436027,1.7893165,1,1,True
164352,23117,16,332,5,1560180572,258,14054,4194304,4096,512,5,5,2,180224,512,0,16,6.373500023543494,4.965915007142971,7.688811274301439,32768.0,0,0,-0.1949583,0.0,0.5286005,0.036629744,0.13617522,0.74880046,-0.10522032,-0.15045169,0.009579377,0.0,0.0,1.4550788,0.24102615,-0.005167402,-0.0735161,-0.0025353078,3.5220664,0.0,0.67383313,0.27854475,1.4952998,0.3655844,0.08009007,1.7075813,1,1,True
830328,23117,320,34404,6,3285499977,34,484144,5368709120,4096,512,6,6,2,843776,1024,885361,16,5.33963712563596,4.674715802410122,6.378532600257206,136448.0,32,631,-0.1672149,0.0,-1.950028,-0.103795364,-0.09234481,-0.8999922,-0.08231354,-0.30299854,0.034052692,0.0,0.0,-1.7403095,-0.3845352,-0.036369387,0.15242186,-0.061274514,-1.4441097,0.0,0.6266176,0.9871775,-1.0990762,0.2348187,0.016386818,-0.9219635,0,0,True
11902624,23117,336,34404,6,1753118458,34,3119404,5368709120,4096,512,6,6,2,11964416,1024,11914225,16,5.655830939279283,4.570347424332326,6.4479787394130765,1981866.6666666667,37,1002,-0.037629597,0.0,-1.7238295,-0.103795364,-0.09413551,-0.8276321,-0.08231354,-0.38471434,0.027157243,0.0,0.0,-2.0771952,-0.3289056,-0.036369387,0.22627455,-0.07225829,-1.482537,0.0,0.4765974,0.9410473,-0.5457238,-0.11611847,-0.113615215,-0.94313675,0,0,True
212480,23117,240,332,5,1471888167,259,26662,4194304,4096,512,5,5,2,237568,1024,100,16,4.521693058809076,0.0611628522411544,6.897871347076607,42291.2,16,300,0.17987011,0.0,-0.38397047,0.07989196,-0.009814937,0.47827786,0.09443263,-0.27880132,0.009621374,0.0,0.0,2.2287056,0.2563093,-0.036369387,-0.08516522,-0.052001454,2.3548968,0.0,0.111151524,-0.23896989,0.5495518,0.28041172,-0.65598017,-1.74341,1,1,True
1331200,23117,444,34404,16,1581633033,8226,268896,5368709120,4096,4096,5,5,3,1331200,4096,1065918627,16,1.9508992072689544,0.0,7.761532764993887,82944.0,5,20,0.02467022,0.0,-1.3172129,-0.15263352,-0.5442673,0.7166821,0.18040223,0.14837739,0.06769507,0.0,0.0,2.2324755,0.22725174,0.03555976,0.30339745,0.5037884,-1.2603748,0.0,-0.7094439,0.26091623,2.0926561,0.24855646,-0.07517423,2.3736324,1,1,True
151552,23117,128,332,6,1663111857,258,103535,4194304,4096,512,5,5,2,167936,1024,167945,16,5.959054132060683,3.0389614741824005,7.986464358373988,25088.0,3,25,-0.23340727,0.0,0.859722,0.032479312,-0.06989554,1.343113,-0.10749145,0.14979157,-0.0041329022,0.0,0.0,2.1767888,0.30744195,-0.005167402,-0.119605064,-0.053772636,-0.9534728,0.0,0.8248211,-0.3782786,2.0835094,0.55701685,-0.2013494,1.8947783,1,1,True
26496312,23117,328,34404,8,1752818499,34,5847616,5368709120,4096,512,6,6,2,26509312,1024,26522409,16,4.936187889730279,3.183011411621542,6.417096894659043,3309248.0,20,637,0.011420282,0.0,-1.5516899,-0.1487014,-0.15727825,-1.1888065,-0.08231354,-0.3443833,0.027157243,0.0,0.0,-2.1090508,-0.46552974,-0.036369387,0.37828967,-0.091137506,-1.32441,0.0,0.29322612,-0.5272196,-1.0118692,0.027468039,-0.19618312,-0.90000194,0,0,True
149504,23117,128,332,6,1663111857,258,103535,4194304,4096,512,5,5,2,163840,1024,189289,16,5.972260066412982,3.0389614741824005,7.987197049439199,24746.666666666668,3,25,-0.23340727,0.0,0.859722,0.032479312,-0.06989554,1.343113,-0.10749145,0.14979157,-0.0041329022,0.0,0.0,2.1767888,0.30744195,-0.005167402,-0.119605064,-0.053772636,-0.9534728,0.0,0.8248211,-0.3782786,2.0835094,0.55701685,-0.2013494,1.8947783,1,1,True
170496,23117,248,332,5,1581451419,258,68329,4194304,4096,512,5,5,2,180224,1024,0,16,6.802155835026454,5.422132612811741,7.887841313109258,33894.4,1,2,-0.07329221,0.0,-0.43517375,0.036629744,0.10484834,0.76414317,-0.12270199,0.11164491,0.0038691405,0.0,0.0,1.4683467,0.23686615,-0.010419738,-0.0735161,-0.044149905,3.8887796,0.0,0.63879526,0.43894872,1.3150339,0.30478424,0.11883343,1.8369797,1,1,True
191488,23117,120,332,4,0,258,4368,4194304,4096,512,0,6,2,831488,1024,205435,16,3.788908871085881,1.230127239896604,6.3471764753050985,47616.0,5,43,-0.2680372,0.0,0.85581684,0.09008096,0.5281626,-0.29373845,-0.10749145,-0.066139065,-0.012201519,0.0,0.0,1.7332593,-0.46569034,-0.005167402,0.3344558,-0.057152204,-1.9211162,0.0,0.17921562,-0.39171773,-1.876816,0.2900886,-0.22820361,1.2316704,1,0,False
206012,23117,16,332,7,1620049718,258,120025,4194304,4096,512,6,6,2,229376,1024,0,16,4.9755179856261815,3.405033570084345,6.502035993882283,29284.0,5,111,0.16739222,0.0,0.60924083,0.107118875,-0.2093924,1.0389407,-0.10522032,0.19154988,0.004629056,0.0,0.0,-1.5896723,-0.29007375,-0.005167402,-0.1407619,-0.073711574,6.5421543,0.0,0.18184629,-0.2724025,-0.15990396,0.23168467,0.03914228,0.07387957,1,1,True
35840,23117,240,332,6,612231260,258,20672,4194304,4096,512,10,10,2,53248,1024,44098,16,3.847392969284156,0.4795874571082251,6.305005603854571,5802.666666666667,23,93,-0.24707916,0.0,-0.06468397,0.07262696,-0.31233525,-0.28245968,-0.05465442,-0.35384983,-0.023271183,0.0,0.0,-2.6817095,-0.840052,-0.010419738,-0.19944029,-0.05927133,-0.09209396,0.0,-0.009915893,-0.37093592,-0.75217336,-0.27697152,-0.25952458,0.07536134,0,0,True
3077652,23117,128,332,9,1649831572,814,5312,4194304,4096,512,4,4,3,3104768,1024,3135452,16,3.569311467669332,0.0,6.927415960243741,341845.3333333333,14,210,0.06492732,0.0,0.8977818,0.07989196,-0.18745553,1.9335673,0.11957158,0.47712597,0.02275506,0.0,0.0,2.5941362,0.25851056,0.035116915,0.36434883,-0.054129526,-0.65497786,0.0,-0.73981744,0.33935302,1.0670812,0.48885724,0.5618756,-0.749937,1,1,True
528384,23117,240,34404,7,189647570,34,104464,5368709120,4096,4096,10,10,2,532480,4096,581096,16,3.023700001393421,0.0442715063098635,6.199676605944156,74898.28571428571,29,236,0.1779528,0.0,-0.21379066,-0.23205024,-0.3248799,-0.6607469,-0.112299405,0.013634456,0.054668546,0.0,0.0,-1.8901254,-0.6438284,-0.036369387,-0.059055544,0.2968117,-1.5138929,0.0,-1.0285684,-0.49430728,-0.28618813,0.30527687,-0.11092332,-0.737196,0,0,True
2061938,23117,232,332,4,1442778241,259,121371,4194304,4096,512,5,5,2,352256,1024,0,16,7.899179916308573,7.651782669840129,7.991515544242205,51968.0,0,0,0.07964133,0.0,-0.027579429,0.036629744,0.377092,0.2844763,0.09564176,0.1721313,0.0038691405,0.0,0.0,1.406088,0.26167414,-0.010419738,-0.0735161,-0.038893104,3.8546255,0.0,0.61638623,0.35324427,1.1845453,0.36462617,0.11390991,1.6559962,1,1,True
245760,23117,248,332,4,1247527175,271,78082,4194304,4096,4096,4,4,2,249856,4096,0,16,4.775218326230841,3.4731821385499675,5.542136954104209,60416.0,13,420,0.36532152,0.0,-0.47125486,0.10203708,0.7359829,0.23415975,0.13219053,0.09125366,0.008803621,0.0,0.0,1.3888173,0.19630238,-0.036369387,-0.10938199,0.3747822,4.0291176,0.0,0.19921899,-0.1718647,-0.3377509,0.6060085,-0.13378213,-1.2756811,1,1,True
22128,23117,224,332,5,1380897165,258,5333,4194304,4096,512,5,5,2,24576,1024,51400,16,3.870506074994938,0.389397503756538,5.911815037227563,1843.2,4,53,-0.4434348,0.0,0.63093454,0.09008096,0.06025601,-0.044521496,-0.050030123,-0.026883893,-0.020822398,0.0,0.0,2.1033142,0.3332582,-0.005167402,-0.17320788,-0.057152204,0.3166203,0.0,0.12561566,-0.25710708,-1.6508596,-0.40422857,-0.03610226,1.74429,0,1,False
3514368,23117,248,332,4,1290243905,271,30650,4194304,4096,4096,4,4,2,3514368,4096,0,16,6.112203038228555,4.526668841691255,7.976085737124814,877568.0,4,114,0.055099346,0.0,-0.16514692,0.07178849,0.44343102,-0.022520198,0.14483301,-0.11814843,0.056837607,0.0,0.0,1.49754,0.16805288,-0.010419738,0.15033878,0.4865817,3.9013636,0.0,0.4946765,0.35611477,0.9809136,-0.14160806,0.14552814,0.4852934,1,1,True
10752,23117,128,332,3,3765768920,34,12854,4194304,8192,512,4,4,3,32768,512,0,16,3.0643274009528363,0.0815394123432416,4.7652048792288415,3413.333333333333,1,1,-0.44206685,0.0,0.19544877,0.0939516,0.2789339,-1.7952204,-0.044355266,-0.35003307,-0.0009126328,0.0,0.0,1.3998908,0.11819207,0.01763495,-0.0697987,-0.018390756,4.725762,0.0,-0.48365688,-0.2790525,-1.4263633,-0.25901353,0.32240814,0.86398953,1,1,True
3723264,23117,248,332,4,1290243788,271,39446,4194304,4096,4096,4,4,2,6729728,4096,0,16,5.933624024283348,3.503615586181224,7.996038964218319,929792.0,7,91,0.052078925,0.0,-0.16514692,0.07178849,0.44343102,0.12624013,0.14483301,0.15508978,0.056837607,0.0,0.0,1.49754,0.16418526,-0.010419738,0.15033878,0.4865817,3.7316344,0.0,0.4946765,0.4160135,0.95277303,-0.14160806,-0.07151621,0.9178921,1,1,True
917504,23117,208,34404,71,1582542230,8226,4096,5368709120,4096,4096,5,5,3,917504,4096,0,16,0.6856475305840305,0.0,7.988707142265889,12864.901408450703,5,9,-0.04667547,0.0,0.42843592,-0.15263352,-0.8532971,0.7596111,0.051466152,-0.18557183,0.0099869445,0.0,0.0,1.4382051,0.18122652,0.01763495,0.055320885,0.38540423,3.4358282,0.0,-0.7294636,0.042643387,2.0162625,-0.66658485,-0.0104486365,2.0985854,1,1,True
12280839,23117,128,332,9,1672277363,814,5296,4194304,4096,512,4,4,2,12308480,1024,12321533,16,4.145797280187283,0.0,7.88624519260972,1364423.111111111,13,288,-0.07280139,0.0,0.96814907,0.061750494,-0.18999812,1.6806244,0.11957158,0.47096917,0.09057576,0.0,0.0,2.3305275,0.19189031,-0.010289973,0.43002868,-0.06236513,-0.60763645,0.0,0.4190905,0.3550099,1.4001429,-0.18688299,0.5664201,-0.85496867,1,1,True
1327608,23117,128,34404,12,0,38,5344,5368709120,4096,512,4,5,3,1134592,1024,1346901,16,3.662722103371001,0.0,6.916434016954652,91520.0,8,286,0.050342,0.0,0.6657796,-0.3034719,-0.9581557,-1.9923344,-0.07469898,0.3896542,-0.05326704,0.0,0.0,2.0665588,0.24834618,0.035116915,0.21192683,-0.084543295,-1.1022557,0.0,-0.5354067,0.26609123,0.9272034,0.35079393,-0.05497238,-1.095496,0,0,True
272329,23117,224,332,4,1469720445,259,16928,4194304,4096,512,5,5,2,286720,1024,0,16,5.034522750356196,1.8683936934418213,7.381467922793364,67712.0,7,273,0.4341524,0.0,0.54622287,0.07454235,0.7088828,0.5744147,0.09564176,-0.23951904,0.039585635,0.0,0.0,1.3604662,0.22547804,-0.010289973,-0.058276486,-0.05049769,3.8277137,0.0,0.6625123,-0.2228032,1.0693288,0.568396,-0.13422047,-1.0677582,1,1,True
14848,23117,240,332,5,4150208200,258,9344,4194304,4096,512,10,10,3,28672,1024,66656,16,3.8300443261947854,0.8596446916787903,5.805878801770493,2764.8,16,63,-0.15907267,0.0,0.108395725,0.056467023,0.019873384,-1.6306424,-0.05465442,-0.07653121,-0.023271183,0.0,0.0,-2.7765923,-0.81535006,0.03555976,-0.16601744,-0.050330095,0.101076946,0.0,-0.0007905895,-0.47334155,-0.67405844,-0.28669035,0.09514486,0.8225436,0,0,True
140864,23117,248,332,4,1630765009,258,15883,4194304,4096,512,5,5,2,151552,1024,0,16,5.577269484359309,1.9507554752912928,7.699031995078731,34944.0,3,17,-0.21419537,0.0,-0.5417035,0.036629744,0.35149193,1.255646,-0.12270199,-0.09208411,0.0038691405,0.0,0.0,1.511813,0.22872451,-0.010419738,-0.0735161,-0.044149905,3.92997,0.0,0.56396264,-0.26176986,1.4664987,0.32430768,0.122313835,2.0929947,1,1,True
666744,23117,256,34404,11,3191265231,34,11536,5368709120,4096,4096,10,10,2,655360,4096,715076,16,3.473124991487904,0.0,6.679876930254076,58833.454545454544,30,155,0.10524405,0.0,-1.3297093,-0.09839271,-0.34620884,-1.2748904,-0.073277205,0.26390103,0.054668546,0.0,0.0,-2.2473419,-0.6603945,-0.036369387,0.11512641,0.40173298,-1.244394,0.0,-0.60543346,0.06331213,-0.3588458,0.44893947,-0.20318374,-0.58918107,0,0,True
200704,23117,128,332,3,1478779392,799,252160,4194304,4096,512,5,5,2,266240,4096,0,16,2.675050409537255,0.0,7.757749206271622,66730.66666666667,3,8,0.046983287,0.0,0.48845983,0.043846536,0.4778069,0.57492536,0.10569247,0.19664106,0.0073338263,0.0,0.0,1.3220323,0.17893419,-0.005167402,-0.064233325,0.28228232,3.7123573,0.0,-0.75048256,0.048143264,1.7952214,0.33946884,0.14530504,1.6257875,1,1,True
124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.757744945081835,5.498263267516634,7.833882060784345,24780.8,3,12,-0.1949583,0.0,-0.19205293,0.036629744,0.11860813,0.92239195,-0.11960432,-0.12705779,0.0038691405,0.0,0.0,1.5072073,0.24595183,-0.010419738,-0.0735161,-0.038893104,3.7572482,0.0,0.602455,0.40327892,1.408646,0.3281327,0.08313569,2.354319,1,1,True
106000,23117,272,332,5,1730269149,258,5326,4194304,4096,512,5,5,2,110592,1024,167696,16,4.992614587322323,2.06503055435784,6.605167095498266,18944.0,2,67,-0.5657018,0.0,-1.4602944,0.061285287,0.022346124,-1.2950742,-0.06558481,0.04173465,-0.01479346,0.0,0.0,1.7778827,0.32047933,-0.010419738,-0.17646542,-0.09091303,-2.1662333,0.0,-0.08604761,-0.54375315,-1.5264412,-0.7678593,-0.04012137,1.2287396,0,0,True
937984,23117,208,34404,76,1582542230,8226,4096,5368709120,4096,4096,5,5,3,937984,4096,0,16,0.6492435161704531,0.0,7.988707142265889,12288.0,5,9,-0.04667547,0.0,0.42843592,-0.15263352,-0.8532971,0.7596111,0.051466152,-0.18557183,0.0099869445,0.0,0.0,1.4382051,0.18122652,0.01763495,0.055320885,0.38540423,3.4358282,0.0,-0.7294636,0.042643387,2.0162625,-0.66658485,-0.0104486365,2.0985854,1,1,True
2061938,23117,232,332,4,1442778241,259,121371,4194304,4096,512,5,5,2,352256,1024,0,16,7.896393542772713,7.640637175696687,7.991515544242205,51968.0,0,0,0.07964133,0.0,-0.027579429,0.036629744,0.377092,0.2844763,0.09564176,0.1721313,0.0038691405,0.0,0.0,1.406088,0.26167414,-0.010419738,-0.0735161,-0.038893104,3.8546255,0.0,0.61638623,0.35324427,1.1845453,0.36462617,0.11390991,1.6559962,1,1,True
1368064,23117,408,34404,60,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1368064,4096,0,16,0.4824278065284716,0.0,7.872810507088684,22732.8,2,3,0.015779164,0.0,-0.8201676,-0.15263352,-0.6768837,0.5867434,0.09218504,0.15258747,0.012420133,0.0,0.0,1.332129,0.18608016,-0.010419738,0.12111977,0.36608115,3.7310004,0.0,-0.5932017,0.012113684,1.7955055,0.27407253,0.1803209,2.0733027,1,1,True
229888,23117,248,332,6,1501143951,258,159440,4194304,4096,512,10,10,3,249856,1024,288665,16,3.9216684137963935,0.6069835149451346,6.624930897194261,38144.0,34,188,0.31286123,0.0,-0.8981713,0.07262696,-0.2753796,0.24077967,-0.13713756,-0.06761883,-0.015861852,0.0,0.0,-2.496624,-0.76729363,0.124118924,-0.229597,-0.057539612,-1.4406383,0.0,-0.04437459,-0.4358451,-0.39558798,0.30201226,-0.2727015,-0.900643,0,0,True
1233408,23117,248,332,6,2575803792,258,1062528,4194304,4096,512,10,10,3,1261568,1024,1256800,16,4.992313333049706,3.242916473813666,6.801102477944662,205397.3333333333,24,723,-0.13433248,0.0,-0.55657417,0.056799795,-0.09366125,-1.2079685,-0.13713756,-0.31582665,-0.009041226,0.0,0.0,-2.3694499,-0.73590666,0.124118924,0.35313293,-0.06743391,-1.274377,0.0,0.27024758,-0.6342559,-0.04910238,0.29410082,-0.35679132,-1.2014099,0,0,True
58880,23117,232,332,5,1714390365,258,6083,4194304,4096,512,5,5,2,73728,1024,81914,16,3.78545110509492,0.3527594882157723,5.9712603250079095,11571.2,4,51,-0.32747686,0.0,0.12992781,0.06572123,0.029237445,0.2957013,-0.050030123,0.07082285,-0.023271183,0.0,0.0,1.6745747,0.4014436,-0.010419738,-0.27789262,-0.057152204,-2.0155654,0.0,0.05207837,-0.36635095,-2.2202594,-0.42818156,0.06777625,1.6489887,1,0,False
5126144,23117,200,332,3,3632400331,258,59520,4194304,4096,512,5,5,2,86016,1024,2077207944,16,6.525687636002092,5.364301991756388,7.669561991280099,23893.33333333333,0,0,0.11892485,0.0,0.89946365,0.024440395,0.24843456,-1.7644445,-0.10749145,0.102457546,-0.0041329022,0.0,0.0,2.2624643,0.3322026,-0.005167402,-0.12533085,-0.064952,-1.3339761,0.0,0.7953361,0.62395513,1.7435511,0.565045,-0.08932346,0.9399219,1,1,True
167936,23117,248,34404,7,3661114217,34,9920,5368709120,4096,4096,10,10,2,167936,4096,227765,16,2.602068817929547,0.3441659986808906,6.158055764817603,23405.714285714286,25,191,-0.23752856,0.0,-0.4124239,-0.16170633,-0.12870154,-0.9755458,-0.12414636,0.06977597,0.054668546,0.0,0.0,-1.9811083,-0.699637,-0.036369387,-0.22027108,0.3259176,-1.1935992,0.0,-0.6553844,-0.5462973,-0.51043737,0.3089828,-0.11985375,-0.42798883,0,0,True
222624,23117,272,34404,9,1744787855,34,48912,5368709120,4096,512,6,6,2,229376,1024,250617,16,3.73935129694426,0.3970133872193959,6.3790547015579335,21902.222222222223,1,6,0.02442963,0.0,-1.3981767,-0.14734568,-0.13713329,-1.4964355,-0.06558481,0.11733505,0.07234754,0.0,0.0,-2.1783812,-0.6052589,-0.010419738,-0.23362547,-0.102670334,-1.7295634,0.0,0.047124032,-0.48613983,-1.7524078,-0.14123923,-0.027067311,0.82266414,0,0,True
120936,23117,256,332,7,1041952229,258,49536,4194304,4096,512,10,10,2,131072,1024,130049,16,3.871452296471499,0.0,6.540413766520388,15579.42857142857,19,130,-0.30427706,0.0,-1.4477935,0.07262696,-0.3365479,-0.4453502,-0.06558481,-0.10586074,-0.015861852,0.0,0.0,-1.9526112,-0.5842263,-0.036369387,-0.17797637,-0.06475911,-1.5348476,0.0,-0.018805351,0.08773742,-0.86505026,-0.70139444,-0.120716825,-0.9872691,0,0,True
318720,23117,208,34404,2,1752820838,8226,0,6442450944,4096,512,6,6,3,307200,1024,326749,16,2.91855933526055,2.053066246539936,3.784052423981164,148224.0,0,0,0.05887502,0.0,0.46224344,-0.2106593,0.26097098,-1.8432813,0.11643795,-0.054002367,0.05479762,0.0,0.0,-2.4249363,-0.41806227,0.01763495,-0.19123909,-0.097945005,-1.5575777,0.0,-0.80193615,-0.62099147,-1.1142904,0.2766085,-0.090435766,0.19843324,0,0,True
282624,23117,224,34404,7,3706244500,34,6416,5368709120,4096,4096,10,10,2,286720,4096,303342,16,3.496259290537161,0.0474323950472891,6.337464594993417,39789.71428571428,20,392,0.17795993,0.0,0.5248978,-0.09839271,-0.12134496,-1.5019484,-0.10767511,0.18757026,-0.037423998,0.0,0.0,-2.0846934,-0.7232421,-0.010289973,-0.22027108,0.2968348,-1.0485194,0.0,-0.7477176,-0.54114485,-1.0327394,0.34091797,-0.16353855,-0.53706205,0,0,True
10752,23117,240,332,5,2834705556,258,6976,4194304,4096,512,10,10,3,28672,1024,62641,16,4.066312324859426,0.2960261676589459,5.650468490615391,1945.6,13,43,-0.16041066,0.0,0.108395725,0.056467023,0.021958351,-1.641729,-0.05465442,-0.07653121,-0.016450556,0.0,0.0,-2.8590658,-0.83124244,0.03555976,-0.16601744,-0.050330095,0.10703908,0.0,0.07699494,-0.47334155,-0.73218906,-0.28669035,0.19447733,0.8404192,0,0,True
338944,23117,232,332,5,2866916509,258,201296,4194304,4096,512,10,10,2,368640,1024,355801,16,5.5609776302092895,1.95902915984224,7.213887373142394,67584.0,17,392,0.36043364,0.0,-0.13300903,0.023195002,0.018540874,-1.4444085,-0.12066631,0.1810479,-0.004090905,0.0,0.0,-2.622795,-0.86454386,-0.036369387,-0.17797624,-0.048676282,-1.0588083,0.0,0.8859289,-0.5552008,0.43957606,0.49003497,0.050406512,-0.8836392,0,0,True
148480,23117,128,332,6,1662686821,258,103535,4194304,4096,512,5,5,2,163840,1024,162125,16,5.91861346735346,2.933736131095884,7.988051485342525,24576.0,3,24,-0.23340727,0.0,0.859722,0.032479312,-0.06989554,1.343113,-0.10749145,0.14979157,-0.0041329022,0.0,0.0,2.1767888,0.30744195,-0.005167402,-0.119605064,-0.053772636,-0.9534728,0.0,0.8248211,-0.3782786,2.0835094,0.55701685,-0.2013494,1.8947783,1,1,True
124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.757183327425079,5.495455179232851,7.833882060784345,24780.8,3,12,-0.1949583,0.0,-0.19205293,0.036629744,0.11860813,0.92239195,-0.11960432,-0.12705779,0.0038691405,0.0,0.0,1.5072073,0.24595183,-0.010419738,-0.0735161,-0.038893104,3.7572482,0.0,0.602455,0.40327892,1.408646,0.3281327,0.08313569,2.354319,1,1,True
122880,23117,240,332,5,1615313386,258,18029,4194304,4096,512,5,5,2,135168,1024,0,16,6.865620692636203,6.007115019908442,7.719927609263352,24371.2,3,14,-0.1949583,0.0,-0.19205293,0.036629744,0.11860813,0.9405504,-0.11960432,-0.13036667,0.0038691405,0.0,0.0,1.5072073,0.25393614,-0.010419738,-0.0735161,-0.038893104,3.782761,0.0,0.60928845,0.40327892,1.408646,0.3281327,0.08009007,2.354319,1,1,True
87040,23117,224,332,4,1647027049,258,21337,4194304,4096,512,5,5,2,98304,1024,0,16,6.840756155559083,6.241315514457222,7.801832261409768,21504.0,0,0,-0.21831755,0.0,0.49371183,0.036629744,0.3475114,1.0557418,-0.06075019,-0.1349039,0.009579377,0.0,0.0,1.5670747,0.24595183,-0.005167402,-0.0735161,-0.038893104,3.5281818,0.0,0.5788113,0.22017375,1.4431267,-0.014390387,0.08313569,1.4973402,1,1,True
55808,23117,232,332,5,2622171275,258,41904,4194304,4096,512,10,10,2,69632,1024,58366,16,4.482620398112697,2.4784154651376014,6.308593799175571,10956.8,15,105,-0.1678969,0.0,0.15732917,0.064851865,-0.039955422,-1.5532271,-0.050030123,0.064031035,-0.016450556,0.0,0.0,-2.8527498,-0.81535006,-0.010419738,-0.19944029,-0.069165625,0.14191622,0.0,-0.029521357,-0.5325627,-0.9520854,-0.35441124,0.21262197,0.016949069,0,0,True
4276504,23117,208,34404,2,1752821282,8226,0,6442450944,4096,512,6,6,3,4263936,1024,4284608,16,2.9352008504414613,2.021058216328398,3.849343484554525,2127104.0,0,0,0.22482786,0.0,0.434345,-0.2106593,0.25805974,-1.8126466,0.11643795,-0.047448285,0.047902174,0.0,0.0,-2.804072,-0.4866854,0.01763495,0.3232681,-0.10003171,-1.5967495,0.0,-0.76650715,-0.5782335,-0.9795377,-0.19858982,-0.02901838,0.2617284,0,0,True
1888800,23117,288,34404,9,1747680289,34,14621,5368709120,4096,512,6,6,2,1933312,1024,1906117,16,2.9178560463426653,0.0111738187212195,5.844262709861377,208668.44444444444,8,191,0.23097913,0.0,-1.4665486,-0.24481946,-0.1941408,-1.0654542,-0.06932233,-0.30205816,0.054668546,0.0,0.0,-2.307827,-0.4307301,-0.036369387,0.25249568,-0.09474227,-1.4329125,0.0,-0.62906015,0.04633079,-0.36600357,0.22777903,-0.14316365,-0.4749624,0,0,True
4482192,23117,240,332,7,2257175408,258,1074832,4194304,4096,512,10,10,2,4485120,1024,4490247,16,4.3485309974172495,0.0,6.4765742821449805,633197.7142857143,90,1067,0.11614514,0.0,-0.24530613,0.056799795,-0.12372518,-1.1674081,-0.1252906,-0.39472288,-0.0017043352,0.0,0.0,-2.2126706,-0.832599,-0.036369387,0.3933374,-0.063553095,-1.256609,0.0,0.149311,0.058663446,-0.8110932,-0.049691387,-0.2637418,-0.96704507,0,0,True
